transaction_id,account_id,txn_type,amount,related_account_id,status,created_at
366,887,TRANSFER,2703.99,759.0,COMPLETED,2023-12-25 07:05:45
367,942,DEPOSIT,591.12,,COMPLETED,2023-10-21 02:12:46
368,53,PAYMENT,498.99,,COMPLETED,2023-09-11 17:49:00
369,879,DEPOSIT,1967.62,,COMPLETED,2024-08-27 13:48:56
370,63,DEPOSIT,2225.79,,COMPLETED,2025-02-20 22:11:32
371,926,PAYMENT,928.08,,COMPLETED,2024-06-18 20:34:24
372,727,PAYMENT,1383.01,,PENDING,2024-04-23 13:36:45
373,552,PAYMENT,908.88,,COMPLETED,2023-11-07 19:01:55
374,141,DEPOSIT,2947.97,,COMPLETED,2024-08-23 05:01:41
375,648,DEPOSIT,2097.12,,COMPLETED,2025-05-19 07:43:57
376,218,WITHDRAWAL,2691.92,,COMPLETED,2023-01-25 02:22:38
377,540,DEPOSIT,1654.17,,COMPLETED,2025-03-04 11:41:13
378,846,PAYMENT,1439.57,,COMPLETED,2023-06-09 15:09:12
379,142,TRANSFER,3188.66,109.0,COMPLETED,2023-07-30 16:49:43
380,457,TRANSFER,4877.2,727.0,PENDING,2023-11-21 14:28:42
381,451,TRANSFER,267.34,208.0,PENDING,2024-03-25 07:18:30
382,671,PAYMENT,1726.72,,COMPLETED,2023-01-02 10:13:27
383,178,DEPOSIT,3574.64,,COMPLETED,2024-06-20 20:33:20
384,371,TRANSFER,4806.78,347.0,COMPLETED,2023-12-23 18:28:44
385,147,PAYMENT,1921.26,,COMPLETED,2023-03-11 05:36:22
386,916,DEPOSIT,2320.28,,COMPLETED,2023-07-26 03:30:00
387,644,PAYMENT,1219.89,,COMPLETED,2024-03-23 22:55:05
388,265,TRANSFER,2404.77,488.0,COMPLETED,2023-02-09 15:30:26
389,713,TRANSFER,1261.33,649.0,COMPLETED,2023-09-28 12:52:22
390,744,TRANSFER,4135.0,63.0,COMPLETED,2023-03-25 04:39:14
391,73,TRANSFER,231.77,43.0,COMPLETED,2023-12-11 02:58:00
392,716,DEPOSIT,4605.9,,COMPLETED,2023-06-11 04:02:45
393,495,REFUND,84.86,,COMPLETED,2023-05-16 01:40:32
394,785,TRANSFER,2995.1,945.0,COMPLETED,2023-10-06 17:43:26
395,542,TRANSFER,1832.93,46.0,COMPLETED,2024-08-28 01:04:08
396,360,WITHDRAWAL,2694.64,,COMPLETED,2024-03-06 15:56:30
397,909,WITHDRAWAL,1660.4,,COMPLETED,2023-08-22 20:57:47
398,167,DEPOSIT,4304.07,,COMPLETED,2025-05-05 16:41:13
399,492,WITHDRAWAL,2093.57,,COMPLETED,2023-06-10 20:21:14
400,137,TRANSFER,4897.78,629.0,FAILED,2023-12-23 19:14:23
401,576,TRANSFER,3043.65,946.0,FAILED,2024-04-08 13:03:49
402,346,WITHDRAWAL,2546.44,,COMPLETED,2023-04-06 08:40:57
403,681,REFUND,180.16,,COMPLETED,2024-12-23 09:08:49
404,668,WITHDRAWAL,2192.97,,COMPLETED,2023-11-07 06:33:10
405,969,DEPOSIT,3066.56,,COMPLETED,2024-10-18 11:20:59
406,239,DEPOSIT,168.73,,COMPLETED,2024-08-10 15:47:54
407,147,TRANSFER,1076.29,731.0,FAILED,2023-12-29 09:47:57
408,492,DEPOSIT,1780.77,,COMPLETED,2024-12-23 23:54:48
409,260,DEPOSIT,1045.88,,COMPLETED,2023-05-25 03:38:41
410,947,DEPOSIT,1536.41,,COMPLETED,2023-04-26 08:24:51
411,918,DEPOSIT,3444.89,,COMPLETED,2024-03-30 05:53:31
412,864,TRANSFER,4802.56,214.0,COMPLETED,2024-09-06 22:09:58
413,405,PAYMENT,963.43,,COMPLETED,2023-01-11 09:12:09
414,46,TRANSFER,2433.4,744.0,COMPLETED,2024-08-08 19:41:09
415,636,PAYMENT,930.32,,COMPLETED,2024-08-23 11:52:18
416,887,DEPOSIT,2629.31,,COMPLETED,2024-01-14 12:31:00
417,805,WITHDRAWAL,1616.94,,COMPLETED,2023-02-18 20:12:38
418,812,WITHDRAWAL,2750.24,,COMPLETED,2024-01-16 18:47:44
419,88,REFUND,143.83,,COMPLETED,2024-10-26 21:21:57
420,448,TRANSFER,4219.91,677.0,COMPLETED,2023-04-14 21:34:11
421,227,TRANSFER,4329.74,900.0,COMPLETED,2024-12-24 04:25:04
422,377,TRANSFER,1393.91,110.0,COMPLETED,2025-03-24 18:09:59
423,292,WITHDRAWAL,2491.78,,COMPLETED,2024-03-25 20:19:56
424,623,WITHDRAWAL,354.45,,COMPLETED,2024-11-30 18:41:59
425,930,DEPOSIT,508.39,,COMPLETED,2024-09-29 23:21:10
426,959,WITHDRAWAL,1510.16,,COMPLETED,2025-01-26 08:59:50
427,576,TRANSFER,2641.96,929.0,COMPLETED,2025-05-20 16:56:50
428,921,PAYMENT,1646.06,,PENDING,2023-04-11 01:23:51
429,803,REFUND,106.57,,COMPLETED,2023-06-10 05:45:57
430,460,TRANSFER,2635.61,5.0,COMPLETED,2024-01-15 23:05:47
431,57,TRANSFER,2991.72,112.0,COMPLETED,2024-11-11 14:40:12
432,60,DEPOSIT,3842.59,,COMPLETED,2025-02-18 19:14:19
433,27,TRANSFER,1595.11,258.0,COMPLETED,2023-03-13 16:30:57
434,238,DEPOSIT,2684.77,,COMPLETED,2023-01-07 05:35:50
435,797,DEPOSIT,789.14,,COMPLETED,2025-04-29 14:07:08
436,18,REFUND,282.01,,COMPLETED,2024-09-25 23:28:17
437,643,WITHDRAWAL,969.09,,COMPLETED,2023-08-20 00:31:01
438,835,PAYMENT,1152.43,,COMPLETED,2024-04-06 08:19:47
439,373,TRANSFER,1726.76,529.0,COMPLETED,2024-07-04 14:38:26
440,37,WITHDRAWAL,2032.98,,COMPLETED,2025-02-20 11:54:01
441,71,DEPOSIT,1989.99,,COMPLETED,2024-01-25 15:49:56
442,703,TRANSFER,3466.12,530.0,COMPLETED,2024-02-21 10:16:02
443,374,WITHDRAWAL,610.48,,COMPLETED,2023-02-05 16:48:53
444,971,WITHDRAWAL,2921.57,,COMPLETED,2025-02-16 15:15:03
445,554,TRANSFER,509.94,964.0,PENDING,2024-02-17 09:13:53
446,559,DEPOSIT,1586.44,,COMPLETED,2023-02-14 20:46:50
447,917,WITHDRAWAL,710.45,,COMPLETED,2024-06-20 23:57:14
448,731,DEPOSIT,1849.07,,COMPLETED,2023-11-27 21:21:00
449,790,WITHDRAWAL,2585.16,,COMPLETED,2024-01-17 10:18:26
450,580,DEPOSIT,2402.91,,COMPLETED,2024-08-27 19:07:12
451,549,PAYMENT,571.69,,COMPLETED,2024-11-18 01:59:34
452,681,DEPOSIT,559.51,,COMPLETED,2023-01-22 01:59:47
453,956,DEPOSIT,2802.94,,COMPLETED,2023-08-28 10:37:57
454,363,WITHDRAWAL,1214.43,,COMPLETED,2023-09-20 17:49:34
455,735,DEPOSIT,837.15,,COMPLETED,2024-01-09 16:27:47
456,88,WITHDRAWAL,2445.47,,COMPLETED,2024-02-05 07:20:43
457,940,REFUND,285.77,,COMPLETED,2023-09-24 17:22:57
458,822,DEPOSIT,3329.93,,COMPLETED,2023-02-01 21:51:59
459,846,TRANSFER,2458.82,703.0,COMPLETED,2023-04-11 01:38:14
460,390,TRANSFER,4119.01,215.0,COMPLETED,2024-10-17 18:52:13
461,483,DEPOSIT,588.29,,COMPLETED,2024-04-21 00:23:54
462,923,PAYMENT,661.54,,COMPLETED,2023-12-22 00:11:53
463,82,DEPOSIT,4094.32,,COMPLETED,2023-06-07 00:13:27
464,904,TRANSFER,50.91,180.0,COMPLETED,2024-04-24 08:19:18
465,537,WITHDRAWAL,1182.15,,COMPLETED,2023-04-23 22:40:43
466,241,DEPOSIT,4393.26,,COMPLETED,2023-05-10 14:25:53
467,954,PAYMENT,616.05,,PENDING,2024-03-18 03:09:18
468,517,TRANSFER,4579.83,113.0,COMPLETED,2025-03-10 20:58:46
469,726,REFUND,205.08,,COMPLETED,2023-11-06 11:11:11
470,354,DEPOSIT,4510.32,,PENDING,2024-02-15 09:29:45
471,1,TRANSFER,4112.73,429.0,COMPLETED,2024-07-07 01:09:11
472,339,PAYMENT,478.13,,COMPLETED,2025-04-03 05:20:25
473,469,TRANSFER,3573.28,484.0,COMPLETED,2025-03-20 14:35:40
474,646,DEPOSIT,908.38,,COMPLETED,2025-04-15 07:27:17
475,659,WITHDRAWAL,2774.96,,COMPLETED,2025-01-05 03:43:23
476,187,DEPOSIT,4370.04,,COMPLETED,2024-05-24 21:14:39
477,14,DEPOSIT,127.75,,COMPLETED,2023-02-06 09:56:37
478,579,TRANSFER,4876.13,169.0,COMPLETED,2023-10-20 14:57:30
479,760,PAYMENT,1721.7,,COMPLETED,2023-02-04 07:19:54
480,824,TRANSFER,2157.24,219.0,COMPLETED,2024-06-29 23:32:14
481,505,TRANSFER,2277.73,423.0,COMPLETED,2024-10-10 12:48:52
482,505,TRANSFER,2910.8,873.0,COMPLETED,2024-12-28 23:29:39
483,596,DEPOSIT,4636.49,,COMPLETED,2023-04-01 14:32:34
484,44,REFUND,286.23,,COMPLETED,2024-04-04 07:38:40
485,141,TRANSFER,4810.6,103.0,COMPLETED,2024-10-11 22:58:53
486,872,WITHDRAWAL,2580.86,,COMPLETED,2023-10-30 15:27:54
487,337,WITHDRAWAL,253.14,,COMPLETED,2024-07-24 12:28:47
488,112,DEPOSIT,3171.78,,COMPLETED,2023-09-28 13:54:23
489,794,DEPOSIT,3186.75,,COMPLETED,2023-12-26 01:30:14
490,374,TRANSFER,4522.75,635.0,COMPLETED,2023-06-14 19:14:17
491,560,WITHDRAWAL,2720.04,,COMPLETED,2024-10-31 02:28:41
492,397,WITHDRAWAL,2882.53,,COMPLETED,2024-10-08 13:09:23
493,348,DEPOSIT,3490.5,,COMPLETED,2024-10-27 10:41:47
494,366,TRANSFER,2840.35,82.0,COMPLETED,2023-03-13 00:54:27
495,685,DEPOSIT,305.52,,FAILED,2025-03-28 11:06:07
496,971,TRANSFER,185.13,577.0,COMPLETED,2025-05-14 18:48:06
497,601,DEPOSIT,3929.63,,COMPLETED,2024-12-12 02:32:15
498,730,DEPOSIT,4296.4,,COMPLETED,2024-05-26 12:31:43
499,140,TRANSFER,4555.15,884.0,COMPLETED,2025-06-10 10:43:31
500,531,WITHDRAWAL,542.69,,COMPLETED,2024-07-05 13:27:50
501,288,WITHDRAWAL,2402.13,,COMPLETED,2024-04-28 02:02:44
502,410,REFUND,483.84,,COMPLETED,2024-12-12 04:13:45
503,986,DEPOSIT,2504.94,,FAILED,2024-09-14 01:18:19
504,922,WITHDRAWAL,1988.79,,COMPLETED,2023-02-13 18:03:59
505,202,DEPOSIT,3685.09,,COMPLETED,2024-05-28 17:01:03
506,760,DEPOSIT,4106.68,,COMPLETED,2023-07-12 19:51:36
507,553,WITHDRAWAL,918.07,,COMPLETED,2025-04-18 04:31:28
508,900,PAYMENT,474.99,,COMPLETED,2023-09-04 05:00:51
509,463,WITHDRAWAL,452.55,,COMPLETED,2024-09-09 05:18:57
510,15,DEPOSIT,3996.68,,COMPLETED,2023-06-16 09:34:57
511,379,REFUND,343.02,,COMPLETED,2024-03-25 09:36:45
512,631,TRANSFER,4783.11,514.0,COMPLETED,2023-02-10 23:38:23
513,773,PAYMENT,676.59,,COMPLETED,2023-12-24 05:00:48
514,125,DEPOSIT,2941.68,,COMPLETED,2023-06-12 09:49:26
515,802,TRANSFER,3684.85,697.0,COMPLETED,2023-09-13 06:45:30
516,618,WITHDRAWAL,2077.03,,COMPLETED,2023-01-05 12:37:03
517,649,DEPOSIT,91.96,,COMPLETED,2023-07-05 14:15:35
518,490,DEPOSIT,564.34,,COMPLETED,2024-12-01 17:12:56
519,267,TRANSFER,1296.89,44.0,COMPLETED,2024-08-11 20:42:13
520,117,DEPOSIT,2990.99,,COMPLETED,2023-09-04 04:37:30
521,265,REFUND,320.85,,COMPLETED,2024-02-19 08:20:09
522,149,DEPOSIT,3043.19,,COMPLETED,2024-12-09 01:42:46
523,915,PAYMENT,1136.48,,PENDING,2024-07-22 19:57:27
524,139,TRANSFER,1304.01,559.0,COMPLETED,2023-03-29 01:03:50
525,99,TRANSFER,4617.34,335.0,COMPLETED,2023-07-21 10:37:54
526,820,PAYMENT,1542.06,,COMPLETED,2024-09-27 06:31:08
527,195,PAYMENT,561.8,,COMPLETED,2023-07-18 01:37:30
528,461,WITHDRAWAL,198.97,,PENDING,2024-07-01 19:15:01
529,322,DEPOSIT,393.52,,FAILED,2024-10-14 10:26:16
530,246,TRANSFER,933.29,586.0,COMPLETED,2024-06-29 22:44:04
531,641,PAYMENT,444.59,,COMPLETED,2024-02-17 17:41:30
532,526,TRANSFER,561.27,96.0,COMPLETED,2024-01-13 00:07:33
533,869,DEPOSIT,2257.12,,COMPLETED,2024-06-17 07:50:32
534,182,TRANSFER,54.29,48.0,COMPLETED,2024-04-30 03:30:40
535,323,DEPOSIT,1682.66,,COMPLETED,2024-03-02 03:21:52
536,4,WITHDRAWAL,2820.93,,COMPLETED,2024-05-14 15:51:31
537,518,WITHDRAWAL,2188.75,,COMPLETED,2023-11-04 06:48:44
538,93,WITHDRAWAL,29.86,,PENDING,2023-10-14 09:35:56
539,982,PAYMENT,251.2,,COMPLETED,2025-01-07 01:48:27
540,428,WITHDRAWAL,922.43,,COMPLETED,2023-05-16 23:50:51
541,766,DEPOSIT,2696.4,,PENDING,2025-02-04 12:04:16
542,104,PAYMENT,1523.3,,COMPLETED,2024-03-23 01:57:02
543,248,DEPOSIT,244.69,,COMPLETED,2024-04-21 21:17:48
544,234,DEPOSIT,1981.02,,COMPLETED,2023-06-02 07:58:06
545,816,WITHDRAWAL,272.89,,COMPLETED,2023-12-16 11:52:37
546,879,DEPOSIT,226.71,,COMPLETED,2023-12-28 00:47:00
547,704,DEPOSIT,1974.4,,COMPLETED,2024-08-14 23:39:37
548,761,WITHDRAWAL,1611.14,,COMPLETED,2024-05-26 21:31:15
549,534,REFUND,13.13,,COMPLETED,2023-03-12 10:23:51
550,403,PAYMENT,95.2,,COMPLETED,2024-03-11 22:31:27
551,968,TRANSFER,2639.44,805.0,COMPLETED,2025-06-01 12:18:16
552,636,DEPOSIT,2917.76,,PENDING,2023-03-16 10:48:37
553,47,TRANSFER,2470.03,22.0,COMPLETED,2024-11-01 05:13:34
554,733,DEPOSIT,3521.42,,COMPLETED,2024-04-19 12:20:27
555,210,TRANSFER,4528.08,986.0,COMPLETED,2023-09-30 09:55:11
556,544,TRANSFER,4184.99,86.0,COMPLETED,2024-11-03 18:26:24
557,134,DEPOSIT,2995.14,,COMPLETED,2024-02-09 13:02:18
558,85,PAYMENT,858.16,,COMPLETED,2024-02-23 18:32:30
559,882,TRANSFER,1654.96,811.0,COMPLETED,2023-05-20 16:29:03
560,170,WITHDRAWAL,2894.78,,COMPLETED,2024-06-08 02:28:58
561,58,TRANSFER,1710.74,152.0,COMPLETED,2024-07-13 08:11:51
562,908,WITHDRAWAL,2094.96,,COMPLETED,2024-05-21 03:26:49
563,523,DEPOSIT,2930.83,,COMPLETED,2024-01-08 04:36:39
564,949,PAYMENT,1228.76,,COMPLETED,2024-11-16 09:16:23
565,19,PAYMENT,170.64,,COMPLETED,2024-11-04 05:51:22
566,113,TRANSFER,2988.97,343.0,COMPLETED,2023-09-12 08:43:14
567,968,PAYMENT,957.26,,COMPLETED,2024-10-28 16:05:40
568,176,TRANSFER,2639.28,491.0,COMPLETED,2025-06-05 18:05:01
569,213,TRANSFER,236.22,220.0,COMPLETED,2023-12-03 06:06:51
570,726,REFUND,315.46,,COMPLETED,2024-04-26 16:23:37
571,416,WITHDRAWAL,1681.98,,COMPLETED,2023-12-06 01:44:01
572,629,REFUND,311.37,,COMPLETED,2025-04-30 03:24:20
573,640,WITHDRAWAL,1403.36,,COMPLETED,2023-04-21 15:36:54
574,256,DEPOSIT,1008.91,,COMPLETED,2023-12-21 14:12:05
575,812,PAYMENT,1823.85,,COMPLETED,2023-07-09 07:54:23
576,193,TRANSFER,263.42,765.0,COMPLETED,2023-04-10 03:02:49
577,257,WITHDRAWAL,1016.2,,COMPLETED,2023-09-17 06:09:37
578,909,WITHDRAWAL,331.17,,COMPLETED,2025-02-13 22:39:55
579,638,DEPOSIT,3938.19,,COMPLETED,2024-11-18 02:52:20
580,145,DEPOSIT,1214.73,,COMPLETED,2025-06-01 00:09:56
581,686,WITHDRAWAL,612.28,,COMPLETED,2025-05-27 02:11:25
582,390,DEPOSIT,595.16,,COMPLETED,2024-05-07 20:42:46
583,291,TRANSFER,4355.94,449.0,COMPLETED,2023-11-12 09:56:14
584,97,WITHDRAWAL,1463.53,,COMPLETED,2023-07-15 02:33:06
585,178,DEPOSIT,3066.7,,COMPLETED,2025-03-17 19:28:05
586,446,DEPOSIT,3613.12,,COMPLETED,2023-09-07 21:01:46
587,327,DEPOSIT,679.7,,COMPLETED,2024-11-21 08:49:29
588,79,DEPOSIT,599.99,,COMPLETED,2024-07-18 17:26:52
589,497,DEPOSIT,1750.7,,COMPLETED,2024-08-18 03:42:01
590,717,DEPOSIT,3983.1,,PENDING,2024-09-07 09:53:26
591,208,TRANSFER,2786.14,281.0,COMPLETED,2024-07-21 06:40:04
592,620,WITHDRAWAL,2987.08,,COMPLETED,2024-07-24 01:06:45
593,550,DEPOSIT,3663.59,,COMPLETED,2024-03-26 01:33:34
594,301,DEPOSIT,2199.53,,COMPLETED,2024-04-22 03:03:38
595,701,PAYMENT,1828.37,,COMPLETED,2023-07-21 16:32:00
596,496,REFUND,24.83,,COMPLETED,2023-12-28 22:53:03
597,921,WITHDRAWAL,1288.58,,COMPLETED,2024-11-09 02:49:59
598,972,PAYMENT,1644.37,,COMPLETED,2023-09-14 12:14:19
599,295,DEPOSIT,3777.74,,COMPLETED,2025-04-08 09:31:48
600,484,PAYMENT,274.1,,COMPLETED,2023-05-21 15:26:08
601,767,REFUND,12.89,,COMPLETED,2025-02-21 12:20:38
602,195,TRANSFER,4296.71,895.0,COMPLETED,2023-12-25 10:46:08
603,540,WITHDRAWAL,433.1,,COMPLETED,2023-01-03 23:46:01
604,225,PAYMENT,747.14,,COMPLETED,2025-01-13 13:26:41
605,750,DEPOSIT,3155.16,,COMPLETED,2024-11-14 14:09:07
606,818,WITHDRAWAL,117.49,,COMPLETED,2024-08-10 22:43:22
607,327,TRANSFER,3081.88,683.0,COMPLETED,2024-09-04 06:47:47
608,943,TRANSFER,3121.25,401.0,COMPLETED,2023-03-30 02:20:22
609,73,WITHDRAWAL,2731.81,,COMPLETED,2024-06-03 19:42:50
610,66,DEPOSIT,1859.67,,COMPLETED,2024-01-10 14:49:13
611,435,WITHDRAWAL,1951.55,,COMPLETED,2024-01-10 18:28:08
612,666,TRANSFER,1063.33,400.0,COMPLETED,2023-06-19 05:34:01
613,142,TRANSFER,3700.03,901.0,COMPLETED,2023-01-27 00:29:51
614,833,DEPOSIT,3737.83,,COMPLETED,2023-07-20 21:02:16
615,421,PAYMENT,1012.1,,COMPLETED,2024-06-30 07:07:09
616,71,DEPOSIT,1758.87,,COMPLETED,2024-03-27 00:16:49
617,626,PAYMENT,945.63,,COMPLETED,2023-03-14 03:11:49
618,992,WITHDRAWAL,890.95,,COMPLETED,2024-05-26 05:51:12
619,960,TRANSFER,3481.45,88.0,COMPLETED,2024-01-02 06:18:12
620,545,DEPOSIT,1983.88,,COMPLETED,2023-01-21 11:00:50
621,100,DEPOSIT,1415.92,,COMPLETED,2024-06-30 09:24:29
622,591,DEPOSIT,1061.07,,PENDING,2023-05-30 03:31:53
623,27,DEPOSIT,4849.39,,COMPLETED,2024-07-14 10:38:49
624,164,WITHDRAWAL,1271.99,,COMPLETED,2024-09-05 04:32:35
625,24,DEPOSIT,361.6,,COMPLETED,2025-05-02 20:29:53
626,283,PAYMENT,1044.04,,COMPLETED,2023-01-21 08:33:37
627,685,WITHDRAWAL,1945.23,,COMPLETED,2024-06-22 19:16:15
628,704,TRANSFER,2674.32,650.0,COMPLETED,2024-12-08 17:34:35
629,366,TRANSFER,4496.5,369.0,COMPLETED,2023-12-15 20:21:14
630,316,DEPOSIT,1890.92,,COMPLETED,2024-04-03 03:45:27
631,61,DEPOSIT,1457.69,,PENDING,2023-06-22 22:57:03
632,733,PAYMENT,1426.51,,COMPLETED,2025-03-29 05:35:53
633,214,PAYMENT,1388.79,,COMPLETED,2024-02-15 03:51:44
634,187,DEPOSIT,628.74,,FAILED,2024-10-09 20:41:04
635,681,DEPOSIT,1339.02,,COMPLETED,2023-08-03 10:14:12
636,667,TRANSFER,3344.49,411.0,COMPLETED,2024-02-28 01:31:11
637,533,WITHDRAWAL,504.54,,COMPLETED,2024-09-30 15:53:25
638,31,WITHDRAWAL,1508.26,,COMPLETED,2023-06-29 00:10:59
639,546,PAYMENT,320.55,,FAILED,2023-04-29 20:30:24
640,648,REFUND,168.98,,COMPLETED,2023-02-28 01:44:05
641,565,PAYMENT,1939.52,,COMPLETED,2023-01-28 16:15:12
642,680,TRANSFER,4007.9,871.0,PENDING,2024-06-01 12:45:31
643,526,WITHDRAWAL,354.7,,COMPLETED,2024-02-16 10:29:04
644,51,DEPOSIT,2777.25,,COMPLETED,2024-09-04 13:39:47
645,478,TRANSFER,1140.81,426.0,COMPLETED,2024-02-02 12:19:05
646,73,TRANSFER,1015.99,627.0,COMPLETED,2023-08-05 17:27:57
647,918,DEPOSIT,161.62,,COMPLETED,2023-06-08 11:34:55
648,530,TRANSFER,4790.24,611.0,COMPLETED,2024-02-18 10:04:46
649,584,WITHDRAWAL,1823.13,,PENDING,2024-07-28 16:13:10
650,791,WITHDRAWAL,460.88,,COMPLETED,2024-12-21 02:29:04
651,441,WITHDRAWAL,56.33,,COMPLETED,2025-01-20 17:40:25
652,370,REFUND,437.78,,COMPLETED,2025-02-20 09:19:32
653,869,PAYMENT,1485.64,,COMPLETED,2025-03-25 08:31:33
654,527,DEPOSIT,4038.08,,FAILED,2023-08-08 09:32:37
655,505,TRANSFER,2100.26,697.0,COMPLETED,2024-10-08 22:52:58
656,177,DEPOSIT,2399.33,,COMPLETED,2023-03-04 13:53:17
657,401,DEPOSIT,4802.47,,COMPLETED,2024-11-01 18:04:43
658,112,DEPOSIT,3212.09,,COMPLETED,2024-09-03 02:14:07
659,214,TRANSFER,3565.72,906.0,PENDING,2023-12-31 02:04:46
660,245,DEPOSIT,1939.76,,COMPLETED,2024-04-10 17:04:50
661,53,PAYMENT,610.97,,COMPLETED,2024-02-26 07:22:45
662,587,TRANSFER,2344.09,34.0,COMPLETED,2023-12-12 05:49:35
663,187,DEPOSIT,4782.33,,COMPLETED,2024-12-02 14:33:03
664,563,DEPOSIT,3346.27,,COMPLETED,2025-05-07 23:41:19
665,218,WITHDRAWAL,2069.77,,COMPLETED,2025-03-02 11:42:35
666,149,PAYMENT,991.17,,FAILED,2024-04-26 10:59:25
667,711,TRANSFER,2926.28,671.0,COMPLETED,2024-10-03 08:27:09
668,314,TRANSFER,2406.4,823.0,COMPLETED,2024-06-27 20:25:53
669,446,WITHDRAWAL,1734.29,,COMPLETED,2025-06-05 07:56:46
670,196,TRANSFER,773.38,550.0,COMPLETED,2024-10-02 10:17:22
671,168,WITHDRAWAL,177.61,,COMPLETED,2024-01-28 21:57:29
672,753,PAYMENT,718.41,,COMPLETED,2025-01-11 16:01:06
673,629,TRANSFER,430.29,239.0,COMPLETED,2023-02-23 13:38:38
674,223,PAYMENT,1201.54,,COMPLETED,2024-12-28 05:59:17
675,387,PAYMENT,1655.38,,COMPLETED,2025-01-12 03:55:46
676,362,DEPOSIT,3504.94,,COMPLETED,2024-10-11 17:38:13
677,634,TRANSFER,4125.41,16.0,COMPLETED,2023-02-05 18:08:54
678,339,WITHDRAWAL,1465.0,,COMPLETED,2023-12-24 21:19:50
679,196,DEPOSIT,815.05,,COMPLETED,2025-04-10 22:35:32
680,230,PAYMENT,1121.72,,COMPLETED,2024-07-17 19:46:59
681,624,PAYMENT,1427.97,,COMPLETED,2024-01-30 06:44:42
682,963,DEPOSIT,2329.43,,COMPLETED,2024-12-06 12:45:20
683,983,DEPOSIT,136.03,,COMPLETED,2023-04-03 20:18:33
684,818,WITHDRAWAL,2454.78,,COMPLETED,2025-01-28 23:24:05
685,708,WITHDRAWAL,2910.93,,COMPLETED,2024-11-10 02:45:03
686,366,DEPOSIT,4082.14,,COMPLETED,2024-06-03 12:16:36
687,822,DEPOSIT,1171.54,,COMPLETED,2024-12-10 06:57:54
688,162,REFUND,215.28,,COMPLETED,2024-10-08 21:45:48
689,140,DEPOSIT,3884.73,,COMPLETED,2023-11-25 08:27:09
690,53,DEPOSIT,212.32,,COMPLETED,2024-08-11 06:10:17
691,704,DEPOSIT,638.66,,COMPLETED,2023-05-08 04:29:41
692,88,WITHDRAWAL,50.61,,COMPLETED,2023-08-06 18:56:55
693,154,PAYMENT,418.75,,PENDING,2024-03-08 09:38:13
694,225,TRANSFER,194.83,179.0,COMPLETED,2023-08-25 23:58:25
695,335,PAYMENT,702.19,,COMPLETED,2023-10-23 16:52:20
696,595,PAYMENT,1229.78,,COMPLETED,2024-09-13 13:40:12
697,91,DEPOSIT,2911.76,,COMPLETED,2024-02-15 14:02:11
698,265,TRANSFER,4823.11,209.0,PENDING,2024-09-27 08:07:05
699,638,DEPOSIT,3640.48,,PENDING,2024-11-05 05:48:47
700,600,PAYMENT,954.68,,COMPLETED,2024-11-09 06:06:37
701,225,WITHDRAWAL,2874.09,,COMPLETED,2023-11-03 19:53:31
702,423,REFUND,214.93,,COMPLETED,2024-09-09 12:25:48
703,485,DEPOSIT,4923.83,,COMPLETED,2023-10-24 06:32:19
704,138,WITHDRAWAL,1497.53,,COMPLETED,2024-02-08 12:53:20
705,347,TRANSFER,251.01,393.0,COMPLETED,2023-08-20 02:20:58
706,458,DEPOSIT,3021.93,,COMPLETED,2023-09-04 16:01:45
707,528,DEPOSIT,2066.05,,FAILED,2023-02-02 00:39:10
708,510,DEPOSIT,394.57,,COMPLETED,2023-05-06 11:00:40
709,567,PAYMENT,741.21,,COMPLETED,2024-04-12 12:20:30
710,800,WITHDRAWAL,333.41,,COMPLETED,2023-01-24 05:49:27
711,783,TRANSFER,640.13,470.0,COMPLETED,2025-02-27 15:11:18
712,699,REFUND,372.01,,COMPLETED,2024-05-19 22:21:07
713,205,DEPOSIT,4877.28,,COMPLETED,2024-10-01 13:37:20
714,706,PAYMENT,814.54,,COMPLETED,2023-10-02 18:28:31
715,505,TRANSFER,1428.67,850.0,COMPLETED,2024-10-03 09:21:07
716,704,DEPOSIT,3957.99,,COMPLETED,2024-05-23 14:31:44
717,476,WITHDRAWAL,2006.7,,PENDING,2023-10-01 01:09:29
718,577,WITHDRAWAL,459.17,,COMPLETED,2024-09-30 22:02:50
719,153,DEPOSIT,2511.51,,COMPLETED,2024-08-26 06:11:07
720,167,DEPOSIT,3702.1,,COMPLETED,2023-05-19 09:06:19
721,593,TRANSFER,4861.76,455.0,COMPLETED,2024-12-22 10:59:30
722,391,DEPOSIT,3128.74,,COMPLETED,2023-04-26 04:24:20
723,100,TRANSFER,2623.75,587.0,COMPLETED,2024-06-28 06:35:32
724,247,DEPOSIT,2514.6,,COMPLETED,2025-02-08 19:06:37
725,643,WITHDRAWAL,2581.82,,COMPLETED,2023-08-19 13:06:11
726,915,DEPOSIT,2180.51,,PENDING,2023-07-24 05:08:57
727,456,WITHDRAWAL,2561.57,,COMPLETED,2025-02-01 10:09:55
728,46,DEPOSIT,2805.5,,COMPLETED,2024-06-06 13:47:09
729,364,PAYMENT,336.65,,COMPLETED,2023-05-13 22:24:20
730,374,TRANSFER,2462.9,138.0,COMPLETED,2023-01-11 19:28:57
731,584,TRANSFER,3442.6,678.0,COMPLETED,2023-11-23 06:56:06
